-2.2406005859375,5.393707275390625,7.4786376953125,65721973
-2.2211883544921873,5.369999694824219,7.520028686523437,65722173
-2.184035400390625,5.352220367431641,7.5520301513671875,65722373
-2.1528208178710937,5.330530269165039,7.581533676757813,65722572
-2.1205737276855467,5.310427842492675,7.609637805468751,65722772
-2.0918448092841797,5.2899517075178215,7.636902141644532,65722972
-2.06567289112584,5.267644189480746,7.667078527522579,65723172
-2.038903805861917,5.2461801606716,7.695875628847127,65723372
-2.0138767673423352,5.224700160973793,7.724020189024091,65723572
-1.9865875132454884,5.204597942422286,7.748384084560016,65723772
-1.9594750867110473,5.183782045585558,7.7758040981813155,65723972
-1.935883424332295,5.15875691736916,7.804289481061439,65724172
-1.9174468227401804,5.130200309295214,7.834479326205836,65724372
-1.9027929546447517,5.096282216195247,7.86943799407625,65724572
-1.8895909163526379,5.063784672457279,7.899900491518944,65724772
-1.8711652479279288,5.026296210453446,7.940302445067472,65724971
-1.8566804805670265,4.994561484974846,7.961226620775498,65725171
-1.8335309407799047,4.9652952552753495,7.9825654428521755,65725371
-1.786351899112744,4.931782807201093,8.013585520713882,65725571
-1.6830433791968955,4.859211299006289,8.036888944576948,65725771
-1.5577391400309264,4.7697324563269445,7.9886951109979085,65725971
-1.4106254949256203,4.5537189107160305,7.9794610647349815,65726171
-1.1772127897146079,4.315919068634522,7.864377458674657,65726371
-1.033773819564847,4.102823953863394,7.746150883622257,65726571
-0.8944963534274563,3.9124450260556576,7.593298483625594,65726771
-0.7480972100503134,3.725016743210326,7.432456378699175,65726971
-0.6063307614547758,3.4685052999476818,7.260259887843942,65727170
-0.5100259846045866,3.226466126565916,7.091976687157375,65727370
-0.3771148936234323,3.06004044172991,6.890169196871259,65727570
-0.25905349174705744,2.864688631918749,6.710459685004146,65727770
-0.13220585697071005,2.6513175887725615,6.541881289643907,65727970
-0.012362643151608343,2.4738942643408603,6.412080040804154,65728170
0.1263343167426738,2.2933586397962307,6.320275512741977,65728370
0.23533717142344535,2.112133800984681,6.263471442916825,65728570
0.32051140944028894,1.8990177118790497,6.1792600584920825,65728770
0.4448992159194519,1.7420798381102187,6.1243329994120845,65728970
0.5595400499604379,1.6075159513089519,6.079348780830093,65729170
0.6655004330432605,1.4647305614819917,6.069285853065053,65729369
0.7433549751636452,1.344083716365633,6.089835255632658,65729569
0.7937854220470911,1.226931961471914,6.1283467780590675,65729769
0.8425416716139618,1.115800609840132,6.1683530846853865,65729969
0.8899874080059013,1.007504983385517,6.207836975140117,65730169
0.9378202892403145,0.9025770516865567,6.246430479777939,65730369
0.9848832804281644,0.8023813456137631,6.285214638737068,65730569
1.0264130318117886,0.7046589140139878,6.325904694106859,65730769
1.065699529476334,0.6107726449133956,6.367490237920034,65730968
1.1042482097852448,0.5188263570541901,6.4080719517163205,65731168
1.141925208480165,0.4285896004209188,6.447870717760119,65731368
1.1788727760879054,0.34022960040468797,6.486930881529917,65731568
1.2150334797458349,0.25365114365050045,6.5251811555008805,65731768
1.2504755469673243,0.16879449040639669,6.562561138347895,65731968
1.2851993123951653,0.085639853039675,6.599169412651249,65732358
1.3191806899167933,0.004062248849975247,6.635275318831818,65732558
1.352530352485645,-0.07587434280671175,6.670438769974713,65732758
1.3850982757093695,-0.15420274218104627,6.7049374042431875,65732958
1.4170435269920572,-0.23094534749367535,6.738755526275511,65733158
1.4484933058662786,-0.30609572765317683,6.771935738015626,65733358
1.4797453025419218,-0.37972387413526953,6.804241774231876,65733557
1.510391485358271,-0.45185046598850165,6.836102800563645,65733757
1.5403862923698555,-0.5226401168249817,6.867202094650028,65733957
1.569848036737302,-0.5919276098986384,6.897650716331246,65734157
1.5986823992447434,-0.6598964917826968,6.92735608823509,65734357
1.626748424111411,-0.7265633690759491,6.956630316568044,65734557
1.6543489536760578,-0.7918874483741176,6.985338286408559,65734757
1.6813208735283178,-0.8557997604417915,7.013481557301481,65734957
1.7078204936554078,-0.9185391119126431,7.040975598030451,65735156
1.733646383586987,-0.9800236763540778,7.0680250435893734,65735356
1.7592432313058723,-1.0402977755809024,7.094418754143367,65735556
1.7843568285938174,-1.0991939685067844,7.1202366778886255,65735756
1.8086519918266286,-1.1570462097421175,7.145691441401166,65735956
1.8324420257205647,-1.2137606322269627,7.170531823998924,65736156
1.8557849454600597,-1.2692928536644548,7.194932771991602,65736356
1.8786130942071084,-1.3237528828216345,7.218855466649426,65736556
1.9008793943346851,-1.3771044853214518,7.242270715714875,65736755
1.9227101340847101,-1.4292740045017416,7.265351937142765,65736955
1.944085032965516,-1.4804767324195192,7.288009681114754,65737155
1.9649845212710493,-1.5306651714039412,7.310137671086209,65737355
1.9853799602401596,-1.5798593020578937,7.331698589539485,65737555
2.005348264355669,-1.6280503240245483,7.353058086986977,65737755
2.0250896267052743,-1.6753446642237448,7.373904334915206,65737955
2.0443116500891376,-1.7216165184978638,7.3942570587637775,65738154
2.0632163716771985,-1.766915023088844,7.4142601011822515,65738354
